Well Name,Depth,Facies,GR,AC,DEN,CNL,LLS,LLD,K
JY51-2,3061.875,2,192.788,94.321,245.265,2.66,18.084,29.846,32.431
JY51-2,3062,2,193.159,94.302,245.833,2.658,18.25,29.277,31.767
JY51-2,3062.75,2,196.484,94.451,248.944,2.69,19.15,18.646,19.607
JY51-2,3062.875,2,197.961,94.478,250.999,2.695,19.413,13.781,14.858
JY51-2,3063,2,197.691,94.451,252.028,2.693,19.591,11.157,12.506
JY51-2,3063.75,2,204.037,94.499,252.987,2.653,19.914,23.908,26.841
JY51-2,3063.875,2,205.067,94.53,253.797,2.656,20.388,27.252,30.327
JY51-2,3064,2,206.055,94.537,254.836,2.656,20.517,29.282,32.407
JY51-2,3064.75,2,209.6,94.474,255.792,2.627,19.255,35.302,38.84
JY51-2,3064.875,2,209.411,94.422,255.453,2.624,19.169,35.646,39.167
JY51-2,3065,2,211.269,94.392,255.821,2.621,19.144,36.135,39.566
JY51-2,3065.75,2,228.722,94.749,258.981,2.65,19.237,26.24,28.967
JY51-2,3065.875,2,230.068,94.801,258.235,2.648,18.263,28.436,31.198
JY51-2,3066,2,226.645,94.803,257.17,2.638,17.735,32.177,34.534
JY51-2,3066.75,2,213.593,93.531,251.274,2.623,17.387,17.054,19.85
JY51-2,3066.875,2,216.469,93.407,251.967,2.626,17.305,25.858,29.258
JY51-2,3067,2,219.479,93.413,252.617,2.632,17.526,36.844,40.522
JY51-2,3068,2,220.049,94.443,248.762,2.683,16.877,49.667,53.123
JY51-2,3069.625,2,217.704,98.292,258.5,2.643,20.11,31.297,33.2
JY51-2,3069.75,2,211.116,98.532,259.819,2.647,19.675,29.193,31.056
JY51-2,3069.875,2,209.662,98.742,261.527,2.656,19.527,27.04,28.726
JY51-2,3070.75,2,218.409,99.046,266.085,2.658,21.047,19.82,21.56
JY51-2,3070.875,2,215.081,99.143,266.848,2.66,20.799,21.904,23.497
JY51-2,3071,2,211.919,99.337,268.001,2.662,20.817,23.268,24.55
JY51-2,3071.75,2,210.497,101.04,269.579,2.67,21.749,6.053,6.951
JY51-2,3071.875,2,210.757,101.213,270.178,2.666,21.713,7.221,8.621
JY51-2,3072,2,210.919,101.341,270.681,2.663,21.777,11.228,13.074
JY51-2,3072.75,2,217.588,101.354,271.951,2.638,21.511,20.501,21.572
JY51-2,3072.875,2,219.99,101.315,273.069,2.643,21.849,19.956,21.055
JY51-2,3073,2,222.261,101.272,272.893,2.653,22.454,20.194,21.217
JY51-2,3073.75,2,216.372,100.076,264.722,2.687,21.182,15.223,16.359
JY51-2,3073.875,2,216.792,99.797,264.241,2.684,21.02,17.908,19.136
JY51-2,3074,2,216.262,99.578,263.74,2.683,21.062,21.659,22.689
JY51-2,3074.5,2,207.473,99.147,265.941,2.668,21.349,15.19,15.506
JY51-2,3074.625,2,207.258,98.987,265.13,2.667,21.476,12.608,13.25
JY51-2,3074.75,2,206.158,98.757,262.285,2.671,21.326,12.081,12.952
JY51-2,3075.75,2,222.267,95.182,264.399,2.666,22.005,16.358,17.521
JY51-2,3075.875,2,222.459,95.045,264.341,2.669,21.038,19.094,20.237
JY51-2,3076,2,223.23,94.948,264.183,2.667,20.398,21.398,22.458
JY51-2,3076.75,2,187.233,94.849,239.591,2.682,16.351,31.581,32.962
JY51-2,3076.875,2,183.019,94.883,240.37,2.688,15.949,30.748,32.001
JY51-2,3077,2,186.233,94.936,245.054,2.677,16.777,28.298,29.387
JY51-2,3077.75,2,222.666,94.686,263.552,2.649,22.875,14.818,15.958
JY51-2,3077.875,2,222.648,94.437,264.627,2.649,22.477,15.299,16.585
JY51-2,3078,2,219.95,94.265,265.859,2.647,22.128,16.971,18.377
JY51-2,3078.75,2,206.502,93.212,266.413,2.645,20.793,25.298,26.469
JY51-2,3078.875,2,207.183,93.034,266.307,2.649,20.767,25.192,26.124
JY51-2,3079,2,209.669,92.941,266.058,2.655,20.793,24.101,24.675
JY51-2,3079.75,2,200.463,91.875,261.617,2.664,19.061,17.263,18.864
JY51-2,3079.875,2,197.487,91.664,259.486,2.668,18.976,23.256,24.746
JY51-2,3080,2,197.418,91.514,258.809,2.669,19.121,28.239,29.349
JY51-2,3080.75,2,206.696,89.437,279.331,2.658,21.014,15.364,16.292
JY51-2,3080.875,2,210.274,89.177,275.028,2.652,20.066,15.863,16.903
JY51-2,3081,2,212.296,89.116,268.462,2.644,19.864,17.328,18.332
JY51-2,3081.75,2,204.642,89.681,264.619,2.669,20.2,11.762,12.487
JY51-2,3081.875,2,200.055,89.548,263.733,2.682,19.533,12.092,13.171
JY51-2,3082,2,193.909,89.398,259.144,2.685,18.333,15.615,17.082
JY51-2,3082.75,2,176.19,87.801,237.718,2.649,16.262,46.017,46.594
JY51-2,3082.875,2,175.625,87.568,238.136,2.647,16.515,45.829,46.466
JY51-2,3083,2,176.26,87.406,238.105,2.645,16.495,45.834,46.498
JY51-2,3083.75,2,173.385,85.406,237.481,2.646,15.129,45.963,46.585
JY51-2,3083.875,2,173.186,84.851,238.524,2.645,15.297,45.199,45.838
JY51-2,3084,2,174.259,84.322,239.576,2.641,15.846,44.233,44.964
JY51-2,3084.75,2,183.019,82.528,239.69,2.632,16.657,40.705,41.541
JY51-2,3084.875,2,184.422,82.42,240.398,2.634,16.853,37.274,38.268
JY51-2,3085,2,186.361,82.304,240.877,2.638,16.721,34.523,35.826
JY51-2,3086.75,2,183.576,83.242,241.113,2.618,15.662,46.412,48.84
JY51-2,3086.875,2,182.357,83.777,242.114,2.613,15.794,46.529,49.225
JY51-2,3087,2,182.943,84.264,243.098,2.61,15.805,47.216,50.1
JY51-2,3087.75,2,183.292,84.131,242.928,2.624,15.076,48.653,51.307
JY51-2,3087.875,2,178.57,82.913,241.339,2.617,15.153,47.189,49.641
JY51-2,3088,2,176.388,82.061,240.493,2.615,15.418,45.894,48.276
JY51-2,3089.75,2,183.617,83.744,245.566,2.622,16.216,47.3,49.41
JY51-2,3089.875,2,184.631,83.621,245.621,2.616,16.268,46.559,48.613
JY51-2,3090,2,184.048,83.586,245.346,2.614,16.319,45.971,47.986
JY51-2,3092.75,2,180.91,84.711,232.359,2.646,15.002,28.274,26.978
JY51-2,3092.875,2,182.833,84.622,232.57,2.646,15.086,20.511,19.556
JY51-2,3093,2,187.042,84.543,233.165,2.646,15.355,13.612,13.492
JY51-2,3093.75,2,190.698,84.338,237.722,2.648,16.106,44.356,44.287
JY51-2,3093.875,2,188.154,84.231,239.305,2.646,16.317,44.011,43.696
JY51-2,3094,2,186.204,84.058,240.33,2.642,16.415,42.147,41.819
JY51-2,3094.75,2,194.543,82.812,245.858,2.636,15.757,22.185,21.228
JY51-2,3094.875,2,194.153,82.702,246.051,2.641,15.492,15.491,15.39
JY51-2,3095,2,192.255,82.653,245.731,2.64,15.321,12.309,12.968
JY51-2,3095.75,2,187.398,81.786,241.298,2.615,16.553,42.527,42.251
JY51-2,3095.875,2,187.586,81.588,238.998,2.614,16.617,43.224,42.86
JY51-2,3096,2,188.935,81.429,236.696,2.615,16.356,43.72,43.449
JY51-2,3098.75,2,179.885,81.244,236.418,2.627,15.756,36.613,38.105
JY51-2,3098.875,2,177.437,81.558,235.154,2.634,15.468,36.05,37.915
JY51-2,3099,2,177.88,81.85,234.234,2.64,15.266,38.537,40.553
JY51-2,3099.75,2,180.313,82.744,234.413,2.627,15.763,23.979,24.295
JY51-2,3099.875,2,181.074,83.015,235.256,2.623,15.494,18.948,20.079
JY51-2,3100,2,182.266,83.337,237,2.621,15.262,18.606,20.424
JY51-2,3100.75,2,177.452,83.828,242.727,2.63,16.66,49.857,51.484
JY51-2,3100.875,2,179.555,83.782,242.597,2.634,16.198,47.958,49.359
JY51-2,3101,2,182.562,83.804,242.734,2.641,15.344,44.13,45.536
JY51-2,3101.75,2,193.25,84.322,244.073,2.628,14.839,50.946,52.592
JY51-2,3101.875,2,194.613,84.565,243.82,2.631,14.864,50.901,52.655
JY51-2,3102,2,195.716,84.759,243.292,2.639,15.129,50.738,52.705
JY51-2,3103.75,2,197.258,85.372,247.915,2.617,17.747,43.568,43.336
JY51-2,3103.875,2,199.402,85.464,249.876,2.619,17.93,36.138,35.599
JY51-2,3104,2,197.59,85.54,250.902,2.62,17.539,27.411,27.013
JY51-2,3104.625,2,191.839,86.394,247.279,2.644,15.964,13.187,14.961
JY51-2,3104.75,2,190.085,86.502,248.9,2.655,16.004,17.691,20.081
JY51-2,3104.875,2,190.832,86.585,251.367,2.659,16.306,26.033,28.9
JY51-2,3105.75,2,173.356,87.839,245.236,2.6,15.183,43.685,45.535
JY51-2,3105.875,2,171.859,87.918,247.503,2.599,15.334,45.18,46.683
JY51-2,3106,2,175.51,88.022,249.679,2.6,16.21,45.304,46.46
JY51-2,3106.75,2,186.727,87.7,260.408,2.591,17.156,38.289,39.83
JY51-2,3106.875,2,188.457,87.796,259.774,2.59,17.114,43.112,44.092
JY51-2,3107,2,190.33,88.001,259.282,2.593,17.138,44.729,44.981
JY51-2,3107.625,2,191.686,89.99,258.479,2.599,16.012,19.407,20.363
JY51-2,3107.75,2,189.283,90.387,258.381,2.602,16.106,19.506,20.133
JY51-2,3107.875,2,188.522,90.733,258.264,2.605,16.294,19.974,19.925
JY51-2,3108.75,2,188.018,90.599,260.561,2.627,17.65,21.888,21.343
JY51-2,3108.875,2,189.291,90.112,261.824,2.611,17.994,36.491,34.462
JY51-2,3109,2,187.283,89.679,262.484,2.604,17.948,47.402,44.667
JY51-2,3109.75,2,178.96,88.9,256.354,2.592,16.803,39.709,39.262
JY51-2,3109.875,2,180.471,89.038,255.716,2.585,16.203,33.552,32.965
JY51-2,3110,2,179.885,89.251,255.325,2.578,15.646,26.085,25.716
JY51-2,3110.75,2,191.847,90.7,258.683,2.582,17.069,33.257,34.753
JY51-2,3110.875,2,191.334,90.663,258.805,2.583,16.888,41.2,42.343
JY51-2,3111,2,189.526,90.479,257.747,2.587,16.755,47.496,48.289
JY51-2,3111.75,2,170.925,87.538,253.283,2.606,15.614,46.018,46.348
JY51-2,3111.875,2,179.531,87.141,255.058,2.591,15.814,44.732,45.297
JY51-2,3112,2,185.418,86.788,256.05,2.579,16.133,46.047,46.719
JY51-2,3112.75,2,183.183,84.56,252.286,2.564,15.553,43.22,41.66
JY51-2,3112.875,2,181.664,84.454,251.849,2.573,15.181,30.961,30.075
JY51-2,3113,2,180.4,84.462,252.493,2.588,15.046,21.221,21.508
JY51-2,3115.75,2,238.033,89.027,264.561,2.592,17.495,24.226,26.459
JY51-2,3116.625,2,223.049,89.409,249.022,2.588,16.012,13.652,14.578
JY51-2,3116.75,2,216.3,89.218,247.431,2.601,15.622,16.34,18.012
JY51-2,3134.875,2,332.175,97.994,262.229,2.56,15.977,18.132,18.761
JY51-2,3135,2,341.333,98.232,261.22,2.549,16.073,14.019,15.144
JY51-2,3135.125,2,336.199,98.39,258.747,2.535,15.556,13.502,15.081
JY51-2,3143.75,2,193.836,101.402,268.561,2.523,18.442,220.936,160.64
JY51-2,3143.875,2,195.247,100.645,271.254,2.559,18.693,193.663,144.464
JY51-2,3144,2,196.91,99.903,273.09,2.613,18.967,121.665,96.632
JY11-4,2273.125,3,182.417,249.446,2.726,19.597,20.281,21.591,4.92
JY11-4,2273.25,3,184.495,253.503,2.706,20.312,16.373,17.047,4.928
JY11-4,2273.375,3,183.122,257.063,2.691,20.635,11.544,11.866,4.897
JY11-4,2273.5,3,181.825,258.377,2.685,20.416,7.518,7.848,4.823
JY11-4,2273.625,3,181.409,258.895,2.687,20.269,5.667,6.224,4.728
JY11-4,2273.75,3,180.309,259.695,2.689,20.595,5.582,6.438,4.637
JY11-4,2273.875,3,178.423,260.409,2.689,21.317,7.192,8.439,4.554
JY11-4,2274,3,176.88,260.41,2.687,21.786,10.501,12.146,4.467
JY11-4,2286,3,143.487,222.629,2.604,13.108,65.864,69.384,3.314
JY11-4,2286.125,3,137.622,213.431,2.609,13.097,76,80.156,3.313
JY11-4,2286.25,3,127.198,203.654,2.627,12.414,89.932,95.019,3.175
JY11-4,2286.375,3,113.507,194.178,2.653,11.038,109.409,115.739,2.924
JY11-4,2286.5,3,99.762,186.974,2.677,9.485,133.017,140.338,2.738
JY11-4,2286.625,3,91.232,186.189,2.689,8.566,152.131,159.453,2.687
JY11-4,2286.75,3,89.517,193.297,2.688,8.537,155.964,162.103,2.684
JY11-4,2328.75,3,178.067,266.093,2.57,14.421,55.114,60.426,2.646
JY11-4,2328.875,3,179.01,270.227,2.57,14.849,57.272,62.123,2.805
JY11-4,2329,3,180.449,270.77,2.567,14.671,58.48,63.393,2.863
JY11-4,2329.125,3,180.047,269.798,2.566,14.55,59.336,64.012,2.905
JY11-4,2329.25,3,198.448,270.63,2.587,16.378,20.327,21.352,2.905
JY11-4,2329.375,3,206.855,268.563,2.594,15.977,17.846,18.939,2.901
JY11-4,2346.5,3,203.621,256.037,2.543,13.148,24.716,26.686,2.879
JY11-4,2346.625,3,203.081,256.178,2.547,13.112,30.018,32.96,2.892
JY11-4,2346.75,3,201.408,256.412,2.547,12.837,39.541,43.559,2.9
JY11-4,2346.875,3,195.862,257.427,2.532,12.815,40.22,43.864,2.91
JY11-4,2347,3,193.378,257.677,2.533,12.6,38.913,42.416,2.904
JY11-4,2347.125,3,195.024,257.572,2.532,12.2,38.264,41.652,2.855
JY41-5,2556.875,3,208.796,277.032,2.649,20.826,32.608,30.15,4.318
JY41-5,2557,3,206.54,275.696,2.669,20.76,32.565,30.252,4.136
JY41-5,2557.25,3,216.394,274.662,2.667,19.728,33.005,30.588,4.483
JY41-5,2557.375,3,219.059,273.804,2.663,19.939,31.896,29.355,4.729
JY41-5,2557.5,3,221.301,272.217,2.658,20.236,28.397,25.918,4.848
JY41-5,2557.625,3,222.288,269.969,2.659,20.257,22.878,20.826,4.927
JY41-5,2557.75,3,219.019,267.53,2.669,19.855,17.839,16.36,4.939
JY41-5,2557.875,3,212.127,265.33,2.686,18.928,15.046,14.031,4.864
JY41-5,2558,3,206.949,263.805,2.696,18.054,15.208,14.427,4.774
JY41-5,2558.125,3,204.513,262.725,2.695,17.971,18.369,17.575,4.694
JY41-5,2558.25,3,200.94,261.501,2.691,18.928,24.682,23.527,4.604
JY41-5,2558.375,3,193.492,259.639,2.696,19.958,31.811,30.005,4.506
JY41-5,2558.5,3,185.071,257.583,2.707,20.078,36.339,33.871,4.416
JY41-5,2558.625,3,182.01,256.205,2.718,19.262,35.468,32.706,4.349
JY41-5,2558.75,3,185.571,256.586,2.719,18.637,30.717,28.14,4.346
JY41-5,2558.875,3,194.44,258.898,2.71,18.927,25.087,23.001,4.416
JY41-5,2559,3,204.926,262.689,2.691,20.236,21.38,19.789,4.474
JY41-5,2595.125,3,198.877,236.745,2.609,12.298,39.524,38.046,3.116
JY41-5,2595.25,3,198.393,235.695,2.607,12.262,42.874,42.096,3.147
JY41-5,2595.375,3,198.058,234.842,2.608,12.049,50.249,49.957,3.196
JY41-5,2595.5,3,195.853,234.401,2.616,11.934,57.622,57.385,3.266
JY41-5,2595.625,3,192.33,234.634,2.627,11.98,61.121,60.599,3.323
JY41-5,2595.75,3,189.898,235.71,2.634,12.032,60.225,59.358,3.335
JY41-5,2595.875,3,189.222,237.568,2.628,11.958,57.198,56.035,3.328
JY41-5,2596,3,188.601,239.631,2.616,11.853,53.036,51.561,3.327
JY41-5,2596.125,3,186.891,241.517,2.606,11.848,46.502,44.768,3.353
JY41-5,2596.25,3,185.888,242.971,2.609,12.032,37.646,35.947,3.42
JY41-5,2596.375,3,187.297,243.876,2.618,12.613,29.087,27.757,3.498
JY41-5,2596.5,3,190.715,244.091,2.626,13.668,23.758,22.94,3.524
JY41-5,2596.625,3,192.871,243.622,2.622,14.51,23.246,22.936,3.486
JY41-5,2615.625,3,256.282,228.106,2.576,8.13,48.833,46.694,2.708
JY41-5,2615.75,3,213.388,226.21,2.613,7.306,42.848,40.447,2.431
JY41-5,2615.875,3,203.697,228.734,2.61,7.849,32.818,30.651,2.231
JY56-z1,2866.375,3,152.601,223.37,2.714,13.397,71.349,72.815,2.559
JY56-z1,2866.5,3,133.628,214.84,2.744,11.741,90.943,92.315,2.309
JY56-z1,2866.75,3,104.356,202.746,2.762,10.043,152.793,153.105,1.983
JY56-z1,2867.125,3,115.596,213.184,2.684,11.452,163.46,165.635,2.912
JY56-z1,2867.25,3,131.687,221.84,2.658,12.74,130.628,132.459,3.391
JY56-z1,2883.5,3,190.817,265.103,2.628,17.344,61.464,77.167,3.531
JY56-z1,2883.625,3,193.05,265.091,2.623,17.142,60.456,75.832,3.619
JY56-z1,2884,3,185.804,264.795,2.63,15.903,59.995,74.784,3.669
JY51-2,3051.125,3,167.55,87.023,226.242,2.64,15.857,53.919,48.597
JY51-2,3051.25,3,157.413,87.017,219.731,2.64,14.985,70.227,63.129
JY51-2,3051.375,3,143.621,87.044,211.483,2.656,13.185,96.95,86.464
JY51-2,3051.5,3,127.417,87.084,202.526,2.686,11.071,132.088,116.881
JY51-2,3051.625,3,113.334,87.133,194.479,2.72,9.548,168.895,148.649
JY51-2,3051.75,3,105.441,87.207,189.479,2.743,8.991,196.271,171.991
JY51-2,3051.875,3,104.238,87.309,188.758,2.749,9.221,202.942,176.888
JY51-2,3052,3,107.913,87.43,192.031,2.741,10.009,184.75,160.127
JY51-2,3052.125,3,115.207,87.58,198.443,2.723,11.332,148.903,128.727
JY11-4,2290.625,1,231.72,263.816,2.61,17.884,33.284,34.388,3.84
JY11-4,2290.75,1,226.221,259.268,2.604,17.179,33.315,34.364,3.744
JY11-4,2301.125,1,149.76,241.222,2.647,14.143,52.761,54.761,3.734
JY11-4,2301.875,1,153.795,238.648,2.647,14.365,48.576,50.225,3.803
JY11-4,2304.75,1,156.749,245.55,2.619,13.992,51.034,52.986,3.665
JY11-4,2304.875,1,159.43,245.025,2.619,13.721,51.394,53.416,3.643
JY11-4,2305,1,161.593,243.657,2.623,13.681,52.022,54.177,3.632
JY11-4,2309.25,1,162.393,247.679,2.607,14.056,50.937,54.186,3.746
JY11-4,2313.625,1,163.122,245.269,2.62,16.123,28.942,27.965,2.742
JY11-4,2313.75,1,164.722,245.513,2.631,15.756,19.414,18.653,2.803
JY11-4,2316.75,1,160.856,237.507,2.627,13.713,19.799,20.645,3.444
JY11-4,2316.875,1,162.622,236.828,2.63,13.499,26.301,27.639,3.313
JY11-4,2317,1,157.995,243.378,2.641,13.744,55.158,57.104,3.424
JY11-4,2317.75,1,160.327,243.024,2.633,13.831,52.893,54.944,3.453
JY11-4,2317.875,1,162.228,240.052,2.628,13.865,50.316,52.512,3.471
JY11-4,2318,1,169.966,260.624,2.613,15.14,40.383,41.802,3.599
JY11-4,2318.75,1,167.504,263.382,2.613,14.763,41.565,42.776,3.597
JY11-4,2318.875,1,166.597,266.186,2.615,14.536,39.629,40.422,3.642
JY11-4,2319,1,178.419,270.606,2.616,15.748,22.04,22.604,3.826
JY11-4,2319.625,1,180.344,270.149,2.608,15.96,22.133,22.83,3.751
JY11-4,2319.75,1,177.43,268.891,2.602,15.859,23.445,24.236,3.639
JY11-4,2319.875,1,172.414,271.85,2.605,16.072,36.761,38.39,3.278
JY11-4,2322.375,1,167.894,266.695,2.602,15.444,42.872,43.814,3.365
JY11-4,2322.5,1,168.561,267.001,2.599,15.605,38.809,39.749,3.493
JY11-4,2322.625,1,169.127,267.728,2.618,15.026,48.329,50.381,3.696
JY11-4,2323.875,1,168.774,267.358,2.609,14.724,49.987,52.186,3.635
JY11-4,2324,1,166.464,266.161,2.598,14.697,52.285,54.659,3.559
JY11-4,2324.125,1,163.085,263.835,2.591,15.265,54.832,57.323,3.313
JY11-4,2327,1,163.1,262.497,2.614,15.213,56.227,60.3,2.462
JY11-4,2327.125,1,162.834,262.397,2.613,15.412,58.156,62.6,2.578
JY11-4,2327.25,1,165.279,262.636,2.593,15.197,58.955,63.852,2.872
JY11-4,2328.125,1,166.6,262.389,2.584,14.898,59.078,64.111,2.901
JY11-4,2332.75,1,179.002,243.366,2.616,13.79,41.667,43.349,3.408
JY11-4,2333.375,1,177.646,242.935,2.619,13.552,43.69,45.15,3.318
JY11-4,2333.5,1,178.672,244.103,2.619,13.493,42.881,44.086,3.24
JY11-4,2333.625,1,179.444,240.697,2.617,12.662,49.075,51.63,2.824
JY11-4,2336.5,1,170.419,240.527,2.586,11.811,41.008,43.707,2.706
JY11-4,2336.625,1,172.534,239.605,2.583,11.853,38.809,41.292,2.764
JY11-4,2344.25,1,182.745,245.123,2.572,11.355,39.639,42.904,2.776
JY11-4,2344.375,1,177.904,244.055,2.576,10.909,46.609,50.536,2.682
JY11-4,2344.5,1,180.647,244.524,2.577,10.898,51.56,55.708,2.572
JY11-4,2347.875,1,167.934,246.477,2.543,11.862,60.53,65.546,2.227
JY11-4,2348.5,1,171.757,245.444,2.531,11.41,60.197,64.608,2.2
JY11-4,2348.625,1,176.881,244.913,2.52,10.734,53.886,56.911,2.18
JY11-4,2348.75,1,197.305,245.833,2.505,9.876,13.949,15.203,2.066
JY11-4,2350.125,1,196.232,247.136,2.504,9.892,16.173,17.564,2.035
JY11-4,2350.25,1,196.303,249.751,2.507,10.266,18.933,20.668,1.993
JY11-4,2350.375,1,216.699,251.314,2.487,11.035,88.46,96.385,1.698
JY11-4,2351.125,1,218.656,252.587,2.491,11.216,80.486,87.231,1.693
JY11-4,2351.25,1,217.274,253.937,2.496,11.293,69.349,74.48,1.696
JY11-4,2351.375,1,337.253,264.497,2.477,13.669,25.895,28.792,1.71
